	Abraham Lincoln	Nelson Mandela	John F. Kennedy	Winston Churchill	Mahatma Gandhi	Charles Darwin	Albert Einstein	Jawaharlal Nehru	Vincent Van Gogh	Franklin D. Roosevelt	Thomas Edison	Rosa Parks	Lyndon Johnson	Indira Gandhi	George Orwell	Jesse Owens	Joseph Stalin	Vladimir Lenin	Ingrid Bergman	Leo Tolstoy	Pablo Picasso	Oscar Wilde	Coco Chanel	Charles de Gaulle	John M. Keynes	Louis Pasteur	Adolf Hitler	Alfred Hitchcock	Ronald Reagan	Babe Ruth	Sigmund Freud	Woodrow Wilson	Mao Zedong	Katherine Hepburn
65	7.841279300789341e-07	2.120895276545655e-07	1.3083981522348559e-06	1.1101405285834126e-06	5.409840550133335e-07	2.451828789519693e-07	2.0792314866672053e-07	5.589899996851142e-07	5.152618680932213e-09	1.9862543305342636e-06	4.001314860399166e-08	4.07464756538697e-08	7.569283216720837e-07	1.133425826083112e-06	2.255410212878165e-07	5.002204085867236e-08	2.830802056256029e-07	3.0062221125147305e-09	8.26227609504063e-08	1.1840958784909666e-08	5.9527992947648404e-08	4.243344246138544e-07	3.364811742726356e-10	7.162634675848625e-08	3.945976529655988e-09	5.514964738852411e-08	3.144523118083141e-07	7.643077282182276e-08	4.0919432616906957e-07	1.248799047662682e-07	5.926636400691418e-08	1.739641918772707e-06	5.548425124108596e-09	1.3280943456095429e-08
66	8.221082176922729e-07	2.5705703978116746e-07	1.304266090431026e-06	1.3279984208176238e-06	4.661243419182678e-07	2.478882156050791e-07	2.2505198111438013e-07	6.299833980197686e-07	5.812371060644393e-09	1.8302256421520724e-06	4.485928174956046e-08	4.2288447791146866e-08	7.41015014682489e-07	1.1262660076941496e-06	2.3474933032373103e-07	5.162246173386263e-08	2.899186516255473e-07	3.5089788693757183e-09	8.930832251508036e-08	1.4122988461246727e-08	6.373974262682428e-08	4.2897469094376514e-07	2.901977725582634e-10	1.0181706956911642e-07	3.9409943879726535e-09	5.268700472730156e-08	3.233538247319042e-07	7.651526345853199e-08	6.450234926498004e-07	1.2000339820263305e-07	6.230945156663178e-08	1.6528165360796265e-06	3.9361225786674734e-09	1.38886126726285e-08
67	8.46358838251555e-07	3.1320284676894516e-07	1.2957122440379213e-06	1.5221928362864543e-06	4.492453545676004e-07	2.7586206791901144e-07	2.516976828863855e-07	6.573263736494742e-07	8.60709835150329e-09	1.6882730895823833e-06	4.690447141797449e-08	4.381570611095802e-08	7.319922912886665e-07	1.0979908405975688e-06	2.3842248099624287e-07	5.0623249338497903e-08	2.8710111012385043e-07	3.978193663378704e-09	9.209202492651717e-08	2.320942999694304e-08	6.550789523527913e-08	4.633473987983702e-07	2.7724005036144916e-10	1.4011463836790687e-07	4.069073490851695e-09	4.428746588506069e-08	3.116534758516666e-07	7.962698386368824e-08	9.96553779941678e-07	1.1654774263141527e-07	6.948878602689287e-08	1.6056715951760583e-06	3.967878977765135e-09	1.4288860761269007e-08
68	8.859445951462217e-07	3.7519479637434673e-07	1.3178760290039854e-06	1.6742040023538202e-06	4.33999519243246e-07	2.9150317410702495e-07	2.7989258910565695e-07	6.912433881162932e-07	1.0167891972834298e-08	1.5701201781277113e-06	5.177041728643417e-08	4.470670640038017e-08	6.860359462734777e-07	1.0849764586445026e-06	2.455773052848339e-07	5.603318977063866e-08	2.7819805836770684e-07	3.657205284644606e-09	9.335794715070733e-08	2.8333415486818988e-08	6.600642673707366e-08	4.85065701890822e-07	4.1886592012334896e-10	1.6276676819058723e-07	4.048882752881257e-09	3.9704894102702126e-08	3.2101235092341085e-07	8.097276906125574e-08	1.3568181884693331e-06	1.1149602028938586e-07	7.18028922668574e-08	1.7602470571936074e-06	4.3333100441245165e-09	1.4422148808534985e-08
69	9.301981549469929e-07	5.44299662611333e-07	1.3535138480490007e-06	1.7873042809566999e-06	4.291701145575644e-07	3.1570072727455614e-07	2.9602817619434063e-07	7.454534625139786e-07	1.2246849153843949e-08	1.4548980808675488e-06	5.480888834849143e-08	4.690624828234442e-08	6.248436566888163e-07	1.066521398180547e-06	2.458120970264385e-07	5.573469330499847e-08	2.843456741175032e-07	3.225844813492529e-09	9.287073510222399e-08	3.896724301962909e-08	6.285067704376551e-08	4.94586012272131e-07	4.846289619608868e-10	1.8800808021524062e-07	3.843445498371725e-09	4.0841655390977394e-08	3.241588087478574e-07	8.505700017329737e-08	1.6332515672599714e-06	1.0338563376827941e-07	7.492585853339864e-08	1.7853948455532581e-06	4.141887503607476e-09	1.4516323888967366e-08
70	9.82823597236607e-07	6.304466597027516e-07	1.416264418756847e-06	1.7628960092354516e-06	4.4771409030935114e-07	3.9000909168862563e-07	3.011688980742682e-07	7.853403677212814e-07	1.4469266293052182e-08	1.3879537164029898e-06	5.708271189064362e-08	5.0295759937820806e-08	6.067851196738567e-07	1.0434327301871754e-06	2.4576589550763727e-07	6.270546063344032e-08	2.8203207388547267e-07	3.4936543182238567e-09	8.983302381336347e-08	4.878799688055681e-08	6.342107943575164e-08	4.891526828032511e-07	5.293756167550662e-10	2.260411398375644e-07	3.923439414624649e-09	6.199725329939351e-08	3.394716543425602e-07	9.284806878895324e-08	2.0612779150854166e-06	9.56310728383869e-08	7.545307718308842e-08	1.8355864475389744e-06	4.20447689759256e-09	1.480396503796198e-08
71	1.0016881008466174e-06	6.533948229454316e-07	1.4464421675646527e-06	1.6427343163221458e-06	4.994947744307865e-07	4.363955789748226e-07	2.9755637293809354e-07	7.976219080774172e-07	1.5004540974773917e-08	1.3287237022398455e-06	6.222888058817131e-08	5.2474478857383085e-08	6.626303193765384e-07	9.739414719790927e-07	2.491980767769876e-07	4.91963161002624e-08	2.919111839868752e-07	4.489554632820208e-09	9.155608284215435e-08	5.3744572982493214e-08	6.376261398242735e-08	5.11604497432927e-07	6.143592162777267e-10	2.618153607565026e-07	4.179747532211715e-09	7.811834633132873e-08	3.364878499009397e-07	9.973659384091402e-08	2.393930149732374e-06	9.137305921415515e-08	7.800152193989821e-08	1.8556762922474133e-06	4.109075908896389e-09	1.4897198776152111e-08
72	1.0760465524331915e-06	6.541490214268768e-07	1.4851442853926398e-06	1.525470338492596e-06	5.435147240210167e-07	4.637793641190261e-07	3.0611553825110605e-07	8.881988102465195e-07	1.7376815415153553e-08	1.2898043938288798e-06	6.457009555609667e-08	5.815381344729888e-08	6.605595055069508e-07	9.087577187269094e-07	2.467155805366669e-07	6.076535541410522e-08	2.816889690393509e-07	6.284506312173985e-09	8.914532705668015e-08	6.376539905618626e-08	6.447772550797839e-08	5.136175015455333e-07	5.956386752873196e-10	2.852572943571171e-07	4.274040550049969e-09	8.28333856109761e-08	3.480923851384432e-07	1.1003128719266897e-07	2.7404276222244206e-06	1.0320387896659408e-07	7.980544580732385e-08	1.7613570792361446e-06	2.5505065718142308e-09	1.4920277711740126e-08
73	1.1222932861138751e-06	7.135073799093204e-07	1.5241984101521666e-06	1.4247832008810031e-06	5.55019072732778e-07	4.966819996557856e-07	3.3320862615125536e-07	8.904822591050885e-07	1.967654052391156e-08	1.2461622256003985e-06	6.527835694214446e-08	6.945960454426573e-08	6.714909821831887e-07	8.662084058284693e-07	2.468695449968956e-07	6.314754078370502e-08	2.5965636447316296e-07	6.594029449453436e-09	8.50612289176362e-08	7.647527766607709e-08	6.773749358249656e-08	5.165579141573419e-07	8.546891428722653e-10	3.1212077950775505e-07	4.481198142717144e-09	8.149656898532548e-08	3.481419322984688e-07	1.1664123685964764e-07	2.8678655326075386e-06	1.0475395332118101e-07	8.550353162003635e-08	1.7587285421021598e-06	2.0435947894232545e-09	1.4642883223408326e-08
74	1.1716272345958195e-06	7.348902824690282e-07	1.5675378303317951e-06	1.3360535311741323e-06	6.005020013942288e-07	5.198388797517899e-07	3.553307042888524e-07	9.060181095524708e-07	1.9095184861888422e-08	1.196267589875788e-06	6.654436037121871e-08	8.123373567465414e-08	6.611871624175234e-07	8.270707618456592e-07	2.4761019038318667e-07	6.943250545938489e-08	2.524592913135036e-07	6.918014986264812e-09	8.664566816410765e-08	8.154632880064128e-08	7.702364054499153e-08	5.285722498423898e-07	1.1095049462506168e-09	3.1496411168063787e-07	4.284269542306365e-09	7.742669971833038e-08	3.670642375449721e-07	1.2408245047319205e-07	2.9365533334514893e-06	1.072038762523724e-07	8.834725966672912e-08	1.7443146914177175e-06	2.1787218576882086e-09	1.52263561759014e-08
75	1.23218920374971e-06	7.393300376991517e-07	1.567612896126645e-06	1.3086659659425744e-06	6.237982777942566e-07	5.610256396591597e-07	3.6508562370077667e-07	9.030823743419855e-07	1.9099592256972235e-08	1.1980005508251322e-06	6.618855508122579e-08	9.315062296114515e-08	6.66639160889255e-07	7.978929131370803e-07	2.549078256411771e-07	6.956710255475887e-08	2.2480379056690124e-07	8.653349592435688e-09	9.101848011791195e-08	9.168854424907685e-08	8.167826389840879e-08	5.217519084713526e-07	1.3754789668363188e-09	3.322921031667647e-07	4.898744870069598e-09	7.522862231569758e-08	3.5630065602682795e-07	1.3122273502728733e-07	2.8407733420213584e-06	1.1100636092870835e-07	9.321695212552836e-08	1.6155934028055135e-06	2.294637135064852e-09	1.5625990660136528e-08
76	1.3187037991104132e-06	6.3536318910857e-07	1.5567786541786127e-06	1.3379389786548148e-06	7.017302558714229e-07	6.259183870887293e-07	3.9035463065114785e-07	8.623462690593442e-07	1.8422375624993492e-08	1.1865459522856066e-06	6.920921841973332e-08	1.0469804274342615e-07	6.514593370151747e-07	7.769295880929608e-07	2.620279795045073e-07	7.333407887293625e-08	1.9355351810190768e-07	1.0107834949987397e-08	9.103331929541777e-08	8.975037145221774e-08	8.761288938785583e-08	5.214206372069643e-07	1.5248905531141587e-09	3.356559545864002e-07	5.166084607718549e-09	7.447376759728286e-08	3.599055397834101e-07	1.3321424826731994e-07	2.753645990846313e-06	1.2618473123536334e-07	9.613361433886374e-08	1.6087885634468485e-06	2.641560462432072e-09	1.574995600606144e-08
77	1.4044282384669974e-06	6.191986179666336e-07	1.5176372666506462e-06	1.4160693646252703e-06	7.499750113635985e-07	5.886968129483908e-07	4.3209967819685904e-07	8.507010014519827e-07	1.8210373272812116e-08	1.155939376725915e-06	7.19592289247625e-08	1.1679448874701848e-07	6.694271275721673e-07	7.575351982528186e-07	2.844986905107102e-07	7.029106896538906e-08	1.7469911028911156e-07	1.1105988890441104e-08	9.455823654239534e-08	9.175819164803605e-08	9.390540611775577e-08	5.197036330173432e-07	1.7017290929574207e-09	3.2861058636106985e-07	4.653731305077307e-09	5.876432445412709e-08	3.609981799205083e-07	1.4150688087966046e-07	2.5560427729942603e-06	1.3737161148290917e-07	1.0058778343591257e-07	1.6124799425857158e-06	3.0418715482990623e-09	1.5765708230982715e-08
78	1.4797788675683217e-06	6.325676378894838e-07	1.499002516019183e-06	1.4821107957426908e-06	7.558969018970986e-07	5.67675182797497e-07	4.716872419001967e-07	8.387390753991245e-07	2.408596357282379e-08	1.1587057510301487e-06	7.612384881180592e-08	1.2781399760797285e-07	6.153026268813327e-07	7.388439452630077e-07	3.217223028936392e-07	7.227640099115109e-08	1.5073300322196053e-07	1.0499982914881554e-08	9.309974607114263e-08	8.990022136247586e-08	9.759142268909013e-08	4.97390264594547e-07	1.7899494604765665e-09	3.134202992376751e-07	4.679959150369736e-09	4.5017008026044484e-08	3.768535309843303e-07	1.4519561476942856e-07	2.4526095460584785e-06	1.4324118678489738e-07	1.0675307139860837e-07	1.6514894696229021e-06	8.613436820935152e-09	1.6090948763901125e-08
79	1.5635906395670775e-06	6.427143424454178e-07	1.4800176099275371e-06	1.5092833304411864e-06	7.712001084720603e-07	5.626934377492684e-07	4.902604473500105e-07	7.546069338916693e-07	2.5833510949472123e-08	1.149256734476824e-06	8.768597581365611e-08	1.3732703304672862e-07	6.117739498482219e-07	7.014138451008225e-07	3.491533756719686e-07	6.523228230597461e-08	1.4218299781987298e-07	9.499028928518425e-09	9.783214137217198e-08	9.059020911195148e-08	9.892928635021495e-08	4.970726316904412e-07	2.193520476367894e-09	2.9419310010325717e-07	4.9845083616162356e-09	4.012744625470077e-08	3.762696110243269e-07	1.45252768796971e-07	2.2823234888034804e-06	1.3229544647076962e-07	1.1579350862283328e-07	1.6010947579811078e-06	1.0236489433879115e-08	1.6102731846347395e-08
80	1.6557980383627831e-06	6.077471864175874e-07	1.4542797219162042e-06	1.4955907415372036e-06	7.901451632668406e-07	5.411536838957025e-07	5.057753794192519e-07	8.007372603710142e-07	2.8743600134971204e-08	1.1645960447432507e-06	9.809415705116667e-08	1.436498097616225e-07	6.214867198650609e-07	6.965204631472131e-07	3.697673248227927e-07	6.813141441495776e-08	1.3895279745871188e-07	9.235555368089114e-09	9.872765665314936e-08	9.21588692343838e-08	9.818880134356992e-08	4.870219681509167e-07	2.310112165052455e-09	2.615314563010023e-07	5.125999815090511e-09	3.889044768763077e-08	3.778636588387079e-07	1.5041771713900483e-07	2.0985530682082754e-06	1.3627051182701117e-07	1.2538483166021512e-07	1.6283838541702217e-06	1.2785473759078871e-08	1.6141556155194588e-08
81	1.744328350079221e-06	5.976207912031636e-07	1.439975156764766e-06	1.4824470326857409e-06	7.388235709575903e-07	5.304462271331951e-07	5.197657872356234e-07	7.841616301058301e-07	3.700638335451296e-08	1.1584560784935353e-06	1.1113388000337312e-07	1.517611829220706e-07	6.375323502132752e-07	6.967298824227848e-07	3.794251394343259e-07	6.683247936020312e-08	1.2329185799282121e-07	9.339193862700768e-09	9.995590793161163e-08	8.766329275187803e-08	9.071202608116177e-08	4.636473127967682e-07	2.649143190528288e-09	2.4635808415496285e-07	5.129634970759054e-09	4.1072703333660295e-08	3.802199078758609e-07	1.5496878396399033e-07	1.8831258980104134e-06	1.3839433624493074e-07	1.3750495497788506e-07	1.677903761836725e-06	1.6849237941382204e-08	1.5816346327872973e-08
82	1.8640265579961124e-06	5.986908198402878e-07	1.4234529511928225e-06	1.4374247062473193e-06	7.453192389610714e-07	5.000306454608758e-07	5.483426304765869e-07	7.967097579759346e-07	3.880151628570567e-08	1.1404536702944564e-06	1.1806346528991136e-07	1.5830327372766207e-07	6.417065654724346e-07	6.837666839081586e-07	3.830618067825396e-07	6.638154559368559e-08	1.2364899301279104e-07	8.256331872148946e-09	9.698416749058327e-08	7.691269437210784e-08	9.433349593531862e-08	4.471253508394771e-07	3.1223395615041584e-09	2.2413645694996376e-07	4.682146511772853e-09	4.36113357490545e-08	3.83595038653896e-07	1.7081596987671738e-07	1.8076576192730239e-06	1.3914237533591794e-07	1.4344940828842872e-07	1.7230250932698254e-06	2.733786628818434e-08	1.6093263356862864e-08
83	1.8773085587651752e-06	6.034977673152753e-07	1.432619131134873e-06	1.3659507820713252e-06	7.289189056791656e-07	4.205355423891888e-07	5.768202494696847e-07	8.36115548606488e-07	4.296630479976622e-08	1.1443801213317784e-06	1.1905375174592336e-07	1.8300293090435714e-07	6.464847664184552e-07	6.689011797789135e-07	3.87161272945897e-07	6.642976302373427e-08	1.2150097461471887e-07	7.401522125353008e-09	9.769682053826858e-08	7.42411856435865e-08	9.824339132689732e-08	4.547524789748942e-07	3.6823775140248927e-09	2.103524800694296e-07	4.460459430382408e-09	4.363502270621211e-08	3.7864181276095875e-07	1.8186751406444402e-07	1.74464867086499e-06	1.3080926208886012e-07	1.508478238828762e-07	1.8312210516212093e-06	1.615758680184598e-07	1.5920683311370406e-08
84	1.8939555112800527e-06	6.02090649083818e-07	1.4260651011811985e-06	1.2811177287273625e-06	7.253884340181165e-07	4.1493527597984734e-07	5.886731498451679e-07	8.654309015452912e-07	4.354226312841547e-08	1.1195839501202239e-06	1.2088712760974625e-07	2.0219667362653126e-07	6.374106322125174e-07	6.620808302873879e-07	3.728024385704235e-07	6.815799683376359e-08	1.1887319573133937e-07	6.90369057159452e-09	9.836722674500769e-08	6.760736123315578e-08	9.648035005836522e-08	4.5308193615970336e-07	4.555116569652082e-09	1.9585646019290186e-07	4.528760636343268e-09	3.986629743784371e-08	3.7292973940696227e-07	1.8395295090353363e-07	1.7143859005435452e-06	1.277583215093208e-07	1.548094782525108e-07	1.9307070715512964e-06	2.6765405891637783e-07	1.6067668719342365e-08
85	1.9483634657392812e-06	6.001695932614634e-07	1.4165485871282207e-06	1.1964256795441282e-06	7.540139677075786e-07	4.256487256628004e-07	6.059415389764971e-07	8.761687370549356e-07	3.7341419099691716e-08	1.0687799577421434e-06	1.2016410469836307e-07	2.114141100914172e-07	6.514691222037072e-07	6.480835931402648e-07	3.4532493486949534e-07	6.958002326687815e-08	1.1444128286289665e-07	6.999369782180663e-09	9.990949324998968e-08	6.798296325882802e-08	9.468559625247508e-08	4.3805861845872383e-07	5.1221805210031695e-09	1.8830581893780618e-07	4.299013240632072e-09	4.359847238788461e-08	3.6615911166596303e-07	1.8943379944045902e-07	1.6620304644935198e-06	1.3041347557418703e-07	1.6008283003949536e-07	2.0215413444800234e-06	5.177876565604882e-07	1.6236836129581078e-08
86	1.8855693367316105e-06	6.040775539466787e-07	1.3843748385105364e-06	1.1823486342369246e-06	8.441300402799763e-07	4.078591514046691e-07	6.240688727692551e-07	8.851999626001219e-07	3.551923859796651e-08	1.0171528970204236e-06	1.1239373317753884e-07	2.1999975834725255e-07	6.502727874898742e-07	6.362792208035119e-07	3.322345613859008e-07	7.198699084450969e-08	1.1588330498365654e-07	7.379698439637293e-09	9.983335352054773e-08	6.716627152871166e-08	9.987269221158255e-08	4.053173857495754e-07	6.7132270536213974e-09	1.8126130539388085e-07	4.46012842531778e-09	4.606579651067477e-08	3.802203098400371e-07	1.916456195008972e-07	1.6524518611861692e-06	1.3705150995032715e-07	1.6433896681584364e-07	2.086795542969152e-06	6.742588146226223e-07	1.6503164549216568e-08
87	1.9231907799621695e-06	6.098334454561285e-07	1.387024732529036e-06	1.1959211373583197e-06	9.16942797500399e-07	3.9886114271731845e-07	6.461797040304061e-07	8.076004210774304e-07	3.281616553100061e-08	9.759591210110687e-07	1.1317618283815786e-07	2.3116673527770866e-07	6.528011015559189e-07	6.189026018026717e-07	3.114347789180881e-07	7.154399282528954e-08	1.1222759813530761e-07	8.410983845915813e-09	1.0255354457707913e-07	6.12438156062061e-08	1.017221973955072e-07	3.708793932284087e-07	7.59938169535092e-09	1.7453578899611394e-07	4.354939361509277e-09	4.869546645279245e-08	3.825065968093051e-07	2.060667136610001e-07	1.6669610464045296e-06	1.414862649897129e-07	1.6524918830132913e-07	2.0852115117772233e-06	8.237556516275748e-07	1.7090447025834366e-08
88	1.9995825531233483e-06	6.139312956422925e-07	1.3797641551198986e-06	1.2892184843492162e-06	9.696267397885094e-07	3.821844935763303e-07	6.54196989151907e-07	8.079917230523799e-07	2.598959346146655e-08	9.74918074397075e-07	1.0605329135517292e-07	2.3868765960547276e-07	6.5250073281017e-07	6.013045127214614e-07	3.056350733134293e-07	7.280800673470367e-08	1.1243932058440415e-07	8.952320091586735e-09	1.0178059385777618e-07	6.250057893453231e-08	1.063468520864522e-07	3.630124833112599e-07	8.226984109833374e-09	1.6724712890793724e-07	4.6481984927737585e-09	5.165934017067489e-08	3.773375567561743e-07	2.0738575910529888e-07	1.650014853891792e-06	1.4977840123719943e-07	1.7085148483277278e-07	2.069038990677135e-06	9.466740422681141e-07	1.7473113368891646e-08
89	1.928323951817999e-06	6.155041368011942e-07	1.3941323849004611e-06	1.3422090562796387e-06	9.85423704540673e-07	3.7519269621303207e-07	6.583699376148746e-07	7.881004648879752e-07	2.5890130420488537e-08	9.532947891394932e-07	1.0860099308729332e-07	2.677515291387473e-07	6.619889388405551e-07	5.780062143198197e-07	3.018612996389233e-07	7.368321165910987e-08	1.0880277098327237e-07	9.394570581784073e-09	1.0225014790421483e-07	6.473052341756816e-08	1.086715997189458e-07	3.7843769210407376e-07	8.240310338842555e-09	1.6804098379452626e-07	4.666628068099905e-09	5.434548252683921e-08	3.755483939065536e-07	2.3137563078177793e-07	1.6474116039587119e-06	1.5858530235033997e-07	1.822090678972797e-07	2.0279925040865365e-06	1.0310739477452962e-06	1.8101427785260123e-08
90	1.9460165633842863e-06	6.109804400823902e-07	1.3738668290638349e-06	1.3416512924127995e-06	1.0428138921270147e-06	3.7615347179910585e-07	6.492126090051897e-07	7.76991961564428e-07	2.3500508967393737e-08	9.317374584887668e-07	1.1759974581439434e-07	2.681581585355681e-07	6.828120880137638e-07	5.440405337659675e-07	2.9718425967725383e-07	7.538703528098267e-08	1.0896974040568758e-07	1.0101864170560963e-08	1.0060137916363082e-07	6.344799580964328e-08	1.0721758566692838e-07	3.751460399468799e-07	8.802336510476444e-09	1.701176870483323e-07	4.904888368478006e-09	5.762094750545137e-08	3.8452302370777555e-07	2.343325604670099e-07	1.7230462877445722e-06	1.6628703341276768e-07	1.89309811763191e-07	1.8969096637582489e-06	1.0240528354188427e-06	1.946782189423045e-08
91	2.0033667169627734e-06	6.057098208397552e-07	1.3710293680040714e-06	1.3351865391086903e-06	1.0723985042204731e-06	3.6727596709949596e-07	6.455668101677605e-07	7.331780693675682e-07	2.6502047286872506e-08	9.221461222555913e-07	1.230194897061665e-07	2.683905425523595e-07	6.952380350152712e-07	5.183409054357721e-07	2.9609374710811866e-07	7.529841943616183e-08	1.0715870096029384e-07	1.0720196666877006e-08	1.0110649384387216e-07	6.404370722634667e-08	1.0738518747237841e-07	3.8941775366246087e-07	9.010677791211817e-09	1.721240546917865e-07	5.019254789573324e-09	6.040018923109918e-08	3.9415315963456775e-07	2.4305199376937837e-07	1.7432712573801318e-06	1.8208759351117415e-07	2.0357394500284238e-07	1.7698057977863106e-06	1.0152032733198472e-06	2.0008458889719805e-08
92	1.9988644420923914e-06	5.952750500780115e-07	1.3420575929298399e-06	1.3455917269311612e-06	1.122518824558938e-06	3.447474869387536e-07	6.330242691936811e-07	8.364109232518655e-07	2.8363627129530348e-08	9.063665840715527e-07	1.2615621411019413e-07	2.754884483075719e-07	6.975935775699327e-07	4.792844582165603e-07	3.1910928604312563e-07	8.013552742016015e-08	1.0534543142577085e-07	1.1358765229983549e-08	1.013105089344078e-07	6.356958388258655e-08	1.088736090488445e-07	4.093569836121398e-07	9.517679343064498e-09	1.7627572341487913e-07	4.929294623272946e-09	5.823019273114889e-08	3.9852861277722695e-07	2.4984241926111803e-07	1.7586909767227813e-06	1.993108773896373e-07	2.1663616272300195e-07	1.6326523076973639e-06	8.610357521579967e-07	2.163965692350952e-08
93	2.090948750524798e-06	5.971660925752076e-07	1.346555758833087e-06	1.305269506701734e-06	1.0944931513482255e-06	3.3656816965179003e-07	6.238990408746758e-07	8.530503074715463e-07	3.051373985231619e-08	8.823605363821636e-07	1.2713266731420196e-07	2.857431837810509e-07	7.12807580579725e-07	4.5008653566063525e-07	3.186587775871885e-07	7.826825257747519e-08	1.0007550343971161e-07	1.2287821680802478e-08	1.0059217357495851e-07	5.973037429742232e-08	1.0718150126162332e-07	4.270052329502505e-07	8.808788999812935e-09	1.789378184672127e-07	4.600824610179188e-09	5.855503815155316e-08	3.9643793213274746e-07	2.652449556502948e-07	1.7963332733675737e-06	2.1757919910214696e-07	2.2339184673520712e-07	1.5630990414397923e-06	8.377381602388465e-07	2.2383250554623502e-08
94	2.128816114626326e-06	6.097914138081251e-07	1.3129935203843551e-06	1.260850223973518e-06	1.0688496802556204e-06	3.37416586099997e-07	6.032365230826794e-07	8.805505282387977e-07	3.251166675560009e-08	8.612157915065057e-07	1.2436153237363863e-07	2.90334438903171e-07	7.197070236283512e-07	4.224516650148351e-07	3.304142767644537e-07	7.66851755429343e-08	9.71671363052857e-08	1.3973943399240137e-08	9.915782125550063e-08	5.720969450554289e-08	1.0720291904980123e-07	4.471616981455944e-07	9.315873025376017e-09	1.7961268789739343e-07	4.450113864708425e-09	5.949906878299771e-08	4.006798154218164e-07	2.6352047452097137e-07	1.8479909645715712e-06	2.3595885677098393e-07	2.4364416617572715e-07	1.5003364036861707e-06	8.115179476979912e-07	2.3633334781233576e-08
95	2.0790410936959754e-06	6.187596406042368e-07	1.2910388704767684e-06	1.1303203239419548e-06	1.0795432022600186e-06	3.3421073502332934e-07	5.959754990466795e-07	9.036947972163034e-07	3.347010287971638e-08	8.276092151910624e-07	1.2355267285459247e-07	2.932676669128601e-07	7.204333607140663e-07	4.0168702396061106e-07	3.420311754455595e-07	7.528079493113182e-08	9.455974898336145e-08	1.609115672453397e-08	9.773740267909098e-08	5.8287991829989294e-08	1.0772405849885607e-07	4.484933080155835e-07	9.68390777091242e-09	1.7966140473747926e-07	4.2783842500528275e-09	5.933504557528327e-08	4.120976484500716e-07	2.7184778973930535e-07	1.9186224530390713e-06	2.548755568503631e-07	2.637813533315888e-07	1.4484702433037455e-06	8.451100451826019e-07	2.4719397322720786e-08
96	2.183371813251662e-06	6.167057579529813e-07	1.2473825401165023e-06	1.0401281055497487e-06	1.119960440324316e-06	3.3859560793254264e-07	5.923224729745666e-07	9.29754467701319e-07	3.402494641591147e-08	8.095632162102058e-07	1.2121352658108924e-07	2.661139656571062e-07	7.285139856451548e-07	3.955359610634852e-07	3.5268519533409357e-07	7.534673634219352e-08	9.200487685997619e-08	1.857799869497967e-08	9.662928489108578e-08	6.032086068736525e-08	1.1458045077818366e-07	4.436719304326938e-07	1.0598708069916744e-08	1.8110735920475106e-07	4.362260901708786e-09	5.978934223906305e-08	4.187577035606539e-07	2.424383568820433e-07	1.9331449720993987e-06	2.747145901236893e-07	2.7922692018884323e-07	1.4780867201937196e-06	9.245534654058117e-07	2.5139282909338234e-08
97	2.371405555225335e-06	6.169734823353272e-07	1.2033542264232113e-06	1.0033380622839364e-06	1.1569681370409462e-06	4.0093354820263425e-07	6.152475212469913e-07	1.0085381713257187e-06	3.4023848881149984e-08	7.898077569734596e-07	1.2117607082830416e-07	2.521801617051876e-07	7.344175319953397e-07	3.927558550133524e-07	3.637995657105161e-07	7.355555859638635e-08	9.005330322712065e-08	2.1040870252469242e-08	9.65072613569516e-08	6.405480235116556e-08	1.2198544295318114e-07	4.561764878222415e-07	1.1079048281966867e-08	1.8629731154565628e-07	4.3053688233588414e-09	6.720975420648756e-08	4.307777032863669e-07	2.5561597689310087e-07	1.8820756427625644e-06	2.880162079626254e-07	3.2616158916555703e-07	1.576444901729701e-06	9.355076956905708e-07	2.518466146739229e-08
98	2.397331611194074e-06	6.125793723705491e-07	1.14513877796136e-06	9.570776861827263e-07	1.1775965975045568e-06	4.20646996092598e-07	6.316199444102364e-07	1.0296089304314852e-06	3.32019189284795e-08	7.81805973864331e-07	1.2010843570513835e-07	2.422597650105932e-07	7.476941488805875e-07	3.883443225406934e-07	3.8107828004285693e-07	7.284632427432111e-08	8.92726948872483e-08	2.110048542241267e-08	9.445544029469082e-08	6.853036893517128e-08	1.269209387747391e-07	4.55492263589414e-07	1.1939132222542931e-08	1.9702086717643397e-07	4.2578757028114265e-09	8.346008075120284e-08	4.719250869454429e-07	2.62310223320128e-07	1.8162350638054444e-06	2.9446416403646124e-07	3.4692040579947e-07	1.5889092505208931e-06	9.611546585931916e-07	2.52181272689508e-08
99	2.426454622244429e-06	6.216567574786799e-07	1.1184960239266469e-06	9.088821814527494e-07	1.1438330359071967e-06	4.23663993030589e-07	6.420608623817056e-07	9.450705046479666e-07	3.398017587942702e-08	7.706286412810317e-07	1.1804055231680519e-07	2.3950831616405465e-07	7.588836865579651e-07	4.0883397137544565e-07	3.6903814150589044e-07	7.014183519718894e-08	8.861186273634303e-08	2.1728755937390687e-08	9.062578141895625e-08	6.819017274649144e-08	1.3192623222429184e-07	4.5045216471148055e-07	1.2754313288050006e-08	2.1163527768359408e-07	4.1920983509921174e-09	9.284435772575047e-08	4.840162992942558e-07	2.631964650033426e-07	1.7706912558423937e-06	3.0556427483523816e-07	3.662982745059448e-07	1.661898766412508e-06	9.81835991556831e-07	2.5153857409674985e-08
